"src_ssid","dest_ssid","ctl","pid","src_port","dst_port","type","daughter_atmp","daughter_btmp","threev_pltmp","rf_amptmp","nx_tmp","px_tmp","ny_tmp","py_tmp","nz_tmp","pz_tmp","atmelpwrcurr","atmelpwrbusv","threev_pwrcurr","threev_pwrbusv","threev_plpwrcurr","threev_plpwrbusv","fivev_plpwrcurr","fivev_plpwrbusv","daughter_apwrcurr","daughter_apwrbusv","daughter_bpwrcurr","daughter_bpwrbusv","nx_intpwrcurr","nx_intpwrbusv","nx_extpwrcurr","nx_extpwrbusv","px_intpwrcurr","px_intpwrbusv","px_extpwrcurr","px_extpwrbusv","ny_intpwrcurr","ny_intpwrbusv","ny_extpwrcurr","ny_extpwrbusv","py_intpwrcurr","py_intpwrbusv","py_extpwrcurr","py_extpwrbusv","nz_extpwrcurr","nz_extpwrbusv","usercputime","syscputime","idlecputime","processes","memfree","buffers","cached","datafree","nanderasures","beaconcnt","time","boottime","long_dur_counter","adcs_mode","flags","q0_act","q1_act","q2_act","q3_act","x_rate","y_rate","z_rate","gyro_px","gyro_py","gyro_iz","gyro_pz","gyro_ix","gyro_iy","sol_nxx","sol_nxy","sol_nyx","sol_nyy","sol_nzx","sol_nzy","sol_pxx","sol_pxy","sol_pyx","sol_pyy","mag_nxx","mag_nxy","mag_nxz","mag_pxz","mag_pxx","mag_pxy","mag_nyz","mag_pyz","mag_pyx","mag_pyy","wheel_rpm","cam0_status","cam0_temp","cam0_last_contact","cam0_pics_remaining","cam0_retry_fails","cam1_status","cam1_temp","cam1_last_contact","cam1_pics_remaining","cam1_retry_fails","torqx_pwrcurr","torqx_pwrbusv","torqy_pwrcurr","torqy_pwrbusv","torqz_pwrcurr","torqz_pwrbusv","motor_pwrcurr","motor_pwrbusv","pic_panel_flags","motor_cnt","motor_limit","bat0_curr","bat0_volt","bat0_temp","bat0_flags","bat0_ctlflags","bat1_curr","bat1_volt","bat1_temp","bat1_flags","bat1_ctlflags","bat2_curr","bat2_volt","bat2_temp","bat2_flags","bat2_ctlflags","bat3_curr","bat3_volt","bat3_temp","bat3_flags","bat3_ctlflags","bat4_curr","bat4_volt","bat4_temp","bat4_flags","bat4_ctlflags","bat5_curr","bat5_volt","bat5_temp","bat5_flags","bat5_ctlflags","bat6_curr","bat6_volt","bat6_temp","bat6_flags","bat6_ctlflags","bat7_curr","bat7_volt","bat7_temp","bat7_flags","bat7_ctlflags","comm_rxcount","comm_txcount","comm_rxbytes","comm_txbytes"
2,1,3,204,50000,2,1,19.5,19.0,19.0,25.5,-26.5,-24.5,-30.5,-33.0,6.5,-7.5,0.05712890625,3.75,0.02001953125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.75,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75243,361887,3957933,6687,79896,0,25416,167224,728,6282,1568118533,1568074534,171,2,31,0.4609375,0.7578125,-0.0234375,0.4453125,-0.0078125,-0.0078125,-0.0078125,-0.25,-0.25,-0.25,1.75,1.375,-0.625,56,72,64,61,42,72,69,45,72,83,29900,4300,11100,-11300,28100,-18300,1300,12500,-16100,15900,349,46,23.0,56,6,0,46,12.5,56,2,1,1.9375,3.0625,1.9375,3.0625,1.9453125,-3.1875,0.0,0.0,15,135786,135728,-0.1328125,3.8125,26.5,245,2,-0.1328125,3.8125,26.5,245,2,-0.1171875,3.8125,26.5,245,2,-0.140625,3.8125,27.0,245,2,-0.1328125,3.8125,27.0,245,2,-0.140625,3.8125,27.5,245,2,-0.1640625,3.8125,27.0,245,2,-0.15625,3.8125,27.5,245,2,0,8236,0,3467304
2,1,3,204,50000,2,1,19.5,19.0,18.5,25.0,-26.5,-25.0,-31.0,-33.0,6.5,-8.0,0.04150390625,3.75,0.0205078125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75249,361940,3958566,6687,79896,0,25416,167224,728,6283,1568118540,1568074534,171,2,31,0.453125,0.7578125,-0.0234375,0.453125,0.0,-0.0078125,0.0,1.75,-0.25,1.625,1.625,1.625,-0.375,56,72,64,61,42,72,69,45,72,83,29900,4300,10400,-12000,27500,-17300,1300,12500,-16100,15900,462,46,23.0,63,6,0,46,12.5,63,2,1,1.9375,3.0625,1.9375,3.0625,0.0546875,3.1875,0.0,0.0,15,135786,135728,-0.0703125,3.8125,26.5,245,2,-0.078125,3.8125,26.5,245,2,-0.0859375,3.8125,26.5,245,2,-0.078125,3.8125,27.0,245,2,-0.0703125,3.8125,27.0,245,2,-0.078125,3.8125,27.5,245,2,-0.09375,3.8125,27.0,245,2,-0.1015625,3.8125,27.5,245,2,0,8237,0,3467576
2,1,3,204,50000,2,1,19.0,18.5,18.5,24.5,-27.0,-25.5,-30.5,-33.0,6.5,-8.0,0.04150390625,3.75,0.0205078125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75276,362040,3959138,6687,79896,0,25416,167224,728,6284,1568118547,1568074534,171,2,31,0.453125,0.7578125,-0.0234375,0.4609375,0.0,0.0078125,-0.0078125,0.5,0.5,-0.25,1.75,-0.625,-0.625,56,72,64,61,42,72,69,45,72,83,29900,4300,10700,-11700,29600,-16800,1300,12500,-16100,15900,554,46,23.0,70,6,0,46,12.5,70,2,1,0.046875,-3.125,0.046875,-3.125,0.0546875,3.1875,0.0,0.0,15,135786,135728,-0.09375,3.8125,26.5,245,2,-0.1015625,3.8125,26.5,245,2,-0.0625,3.8125,26.5,245,2,-0.078125,3.8125,27.0,245,2,-0.078125,3.8125,27.0,245,2,-0.078125,3.8125,27.5,245,2,-0.125,3.8125,27.0,245,2,-0.0859375,3.8125,27.5,245,2,0,8238,0,3467848
2,1,3,204,50000,2,1,19.0,19.0,18.0,25.0,-26.5,-25.5,-31.0,-33.0,6.5,-8.5,0.03955078125,3.75,0.02001953125,3.3125,0.046875,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.75,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,75298,362119,3959737,6688,79896,0,25416,167224,728,6285,1568118554,1568074534,171,2,31,0.453125,0.7578125,-0.015625,0.4609375,-0.0078125,0.0078125,0.0,-1.25,0.75,1.75,1.75,1.625,-0.375,56,72,64,61,42,72,69,45,72,83,29900,4300,9600,-9600,29200,-18800,1300,12500,-16100,15900,537,46,23.0,77,6,0,46,12.5,77,2,1,0.046875,-3.125,1.9375,3.0625,0.0546875,3.1875,0.0,0.0,15,135786,135728,-0.125,3.8125,26.5,245,2,-0.1328125,3.8125,26.5,245,2,-0.109375,3.8125,26.5,245,2,-0.1328125,3.8125,26.5,245,2,-0.1328125,3.8125,27.0,245,2,-0.1484375,3.8125,27.5,245,2,-0.1640625,3.8125,27.0,245,2,-0.15625,3.8125,27.5,245,2,0,8239,0,3468120
2,1,3,204,50000,2,1,15.0,15.0,14.0,20.0,-29.0,-29.5,-29.5,-26.5,2.5,-20.0,0.025390625,3.78125,0.02001953125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,96066,464997,5092629,8331,79420,0,25844,166368,935,8082,1568131133,1568074534,221,2,31,0.21875,0.1953125,0.09375,0.9453125,-0.0078125,-0.0078125,-0.0078125,-0.125,-0.125,-1.75,2.25,1.375,-0.625,47,47,61,50,69,72,56,56,91,72,36900,4900,13300,40500,13200,-9200,1300,12500,-16100,15900,1273,46,0.0,56,6,0,174,2.5,56,2,1,0.046875,-3.0625,0.046875,-3.125,1.9453125,-3.125,0.0,0.0,15,135786,135728,-0.1171875,3.8125,21.5,245,2,-0.1171875,3.84375,22.0,245,2,-0.109375,3.8125,22.0,245,2,-0.125,3.84375,22.0,245,2,-0.1328125,3.84375,22.0,245,2,-0.1640625,3.84375,22.0,245,2,-0.15625,3.84375,22.0,245,2,-0.1640625,3.84375,22.5,245,2,0,10596,0,4460904
2,1,3,204,50000,2,1,14.5,14.5,14.0,19.5,-29.5,-30.0,-30.5,-27.5,2.0,-20.0,0.04638671875,3.78125,0.0205078125,3.3125,0.0390625,3.3125,0.609375,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,96084,465160,5094546,8332,79420,0,25844,166368,936,8085,1568131154,1568074534,221,2,31,0.2578125,0.1796875,0.1171875,0.9375,0.0,-0.0078125,-0.0078125,1.5,-0.5,-1.625,2.375,1.25,-0.75,47,47,61,50,69,72,56,56,91,72,36900,4900,14100,41300,10100,-9100,1300,12500,-16100,15900,1133,46,0.0,77,6,0,174,2.5,77,2,1,1.9375,3.0,0.046875,-3.0625,0.0546875,3.1875,0.0,0.0,15,135786,135728,-0.1171875,3.8125,21.5,245,2,-0.1171875,3.84375,21.5,245,2,-0.109375,3.8125,21.5,245,2,-0.125,3.84375,22.0,245,2,-0.1328125,3.84375,22.0,245,2,-0.1640625,3.84375,22.0,245,2,-0.1640625,3.84375,22.0,245,2,-0.1640625,3.84375,22.5,245,2,0,10599,0,4461720
2,1,3,204,50000,2,1,13.5,13.0,13.0,18.5,-31.5,-32.0,-32.5,-29.5,0.5,-20.0,0.025390625,3.75,0.02001953125,3.3125,0.0390625,3.3125,0.703125,4.875,0.0,0.0,0.0,0.0,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.75,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,0.0,3.78125,96146,465732,5100905,8363,79392,0,25848,166368,936,8095,1568131224,1568074534,221,2,31,0.3671875,0.09375,0.2109375,0.8984375,-0.0078125,-0.0078125,-0.0078125,-0.125,-0.125,-1.25,2.75,1.375,-0.625,47,47,61,50,69,72,56,56,91,72,36900,4900,13200,43600,6800,-7600,1300,12500,-16100,15900,1433,46,0.0,147,6,0,174,2.5,147,2,1,0.046875,-3.0625,0.046875,-3.125,1.9453125,-3.125,0.0,0.0,15,135786,135728,-0.1328125,3.8125,21.5,245,2,-0.1328125,3.8125,21.5,245,2,-0.125,3.8125,21.5,245,2,-0.140625,3.8125,21.5,245,2,-0.1484375,3.84375,21.5,245,2,-0.1875,3.84375,22.0,245,2,-0.1796875,3.84375,21.5,245,2,-0.1875,3.8125,22.0,245,2,0,10613,0,4468040
2,1,3,204,50000,2,1,19.0,19.0,18.5,23.0,-24.5,-21.0,-23.0,-20.0,9.0,-16.0,0.056640625,3.78125,0.01953125,3.3125,0.0390625,3.3125,0.6171875,4.875,0.0,0.0,0.0,0.0,0.0,3.8125,0.0,3.8125,0.0,3.8125,0.0,3.8125,0.0,3.8125,0.0,3.8125,0.0,3.8125,0.0,3.8125,0.0,3.8125,95578,461887,5061971,8267,79448,0,25820,166384,930,8033,1568130790,1568074534,219,2,31,-0.1640625,0.53125,-0.0078125,0.828125,0.0,-0.0078125,-0.0078125,1.875,-0.125,-0.375,1.625,1.375,-0.625,47,47,61,50,69,72,56,56,91,72,36900,4900,13500,21500,38500,24100,1300,12500,-16100,15900,1035,46,6.0,73,6,0,46,0.5,73,2,1,1.9375,3.0625,1.9375,3.0625,0.015625,0.625,0.0,0.0,15,135786,135728,-0.125,3.84375,23.0,245,2,-0.125,3.875,23.0,245,2,-0.109375,3.84375,23.0,245,2,-0.1328125,3.84375,23.0,245,2,-0.1328125,3.875,23.5,245,2,-0.1796875,3.875,23.5,245,2,-0.1640625,3.875,23.5,245,2,-0.171875,3.875,24.0,245,2,0,10531,0,4433176
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,4.5,0.033203125,4.375,0.01953125,3.3125,0.046875,3.3125,0.609375,4.90625,0.0,0.15625,0.0,0.0,0.34375,4.40625,0.03125,4.40625,0.046875,4.40625,0.03125,4.40625,0.046875,4.40625,0.546875,4.40625,3.96875,4.40625,3.96875,4.375,0.015625,4.40625,110603,534915,5876624,9433,78748,0,26408,165784,1074,9324,1568139827,1568074534,255,2,23,0.6484375,-0.1953125,0.671875,0.28125,0.0078125,0.0,-0.0078125,0.25,0.25,-1.375,-3.375,-0.375,-0.375,77,83,77,50,80,96,112,50,104,99,42400,5600,16900,10500,18000,24400,1300,12500,-16100,15900,1554,46,39.0,110,6,0,46,34.5,110,2,1,0.046875,-3.125,1.9375,3.0625,1.9375,-3.125,0.0,0.0,15,135786,135728,0.0,4.0,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,3.96875,24.0,165,0,-0.0078125,4.0,23.5,165,0,-0.0078125,4.0,25.0,165,0,0.0,4.0,25.0,165,0,-0.0078125,4.0,25.5,165,0,0.0,4.0,25.5,165,0,128,14222,12264,5490619
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.0400390625,4.375,0.01953125,3.3125,0.0234375,3.3125,0.6171875,4.90625,0.0,0.0,0.0,0.0,0.328125,4.40625,0.0625,4.40625,0.0625,4.375,0.015625,4.375,0.046875,4.40625,0.546875,4.40625,3.96875,4.375,3.96875,4.375,0.015625,4.375,110653,535131,5879154,9435,78720,0,26408,165784,1075,9328,1568139855,1568074534,255,2,23,0.640625,-0.171875,0.6953125,0.25,0.0,0.0,-0.0078125,0.125,0.125,-1.75,-3.75,-0.5,-0.5,77,77,80,50,77,96,112,53,104,93,42400,5600,17500,9500,16400,22800,1300,12500,-16100,15900,1458,46,39.0,138,6,0,46,34.5,138,2,1,0.046875,-3.125,0.0546875,-3.125,0.0546875,3.125,0.0,0.0,15,135786,135728,0.0,4.0,24.5,165,0,-0.0078125,4.0,24.5,165,0,-0.0078125,3.96875,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,4.0,25.0,165,0,-0.0078125,4.0,25.0,165,0,0.0,4.0,25.5,165,0,-0.0078125,4.0,25.5,165,0,183,14242,14454,5494228
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.041015625,4.40625,0.01904296875,3.3125,0.03125,3.3125,0.515625,4.90625,0.0,0.0,0.0,0.0,0.28125,4.40625,0.046875,4.40625,0.03125,4.40625,0.015625,4.40625,0.03125,4.40625,0.515625,4.40625,3.96875,4.40625,3.96875,4.40625,0.015625,4.40625,110664,535185,5879788,9435,78720,0,26420,165784,1075,9329,1568139862,1568074534,255,2,23,0.6328125,-0.1640625,0.703125,0.25,0.0,-0.0078125,0.0,1.875,-0.125,0.5,-3.5,-0.5,-0.5,77,77,80,50,77,96,112,53,101,93,42400,5600,16800,8800,17600,24000,1300,12500,-16100,15900,1359,46,39.0,145,6,0,46,34.5,145,2,1,0.046875,-3.125,1.984375,0.375,1.9375,-3.125,0.0,0.0,15,135786,135728,0.0,4.0,24.5,165,0,-0.0078125,4.0,24.5,165,0,-0.0078125,3.96875,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,4.0,25.0,165,0,-0.0078125,4.0,25.0,165,0,-0.0078125,4.0,25.5,165,0,-0.0078125,4.0,25.5,165,0,201,14252,15192,5494944
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.025390625,4.375,0.01953125,3.3125,0.03125,3.3125,0.609375,4.90625,0.0,0.0,0.0,0.0,0.328125,4.375,0.078125,4.375,0.0625,4.375,0.015625,4.375,0.03125,4.375,0.5625,4.40625,3.96875,4.375,3.96875,4.375,0.015625,4.375,110676,535251,5880410,9436,78720,0,26428,165784,1075,9330,1568139869,1568074534,255,2,23,0.6328125,-0.15625,0.703125,0.2578125,-0.0078125,0.0,-0.0078125,-2.0,0.0,-1.875,-3.875,-0.5,-0.5,77,77,80,50,77,96,112,53,104,93,42400,5600,16700,8700,18500,24900,1300,12500,-16100,15900,1325,46,39.0,152,6,0,46,34.5,152,2,1,0.046875,-3.125,0.0546875,-3.125,0.0546875,3.125,0.0,0.0,15,135786,135728,-0.0078125,4.0,24.5,165,0,-0.0078125,4.0,24.5,165,0,-0.0078125,3.96875,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,4.0,25.0,165,0,-0.0078125,4.0,25.0,165,0,0.0,4.0,25.5,165,0,0.0,4.0,25.5,165,0,222,14257,16008,5495422
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.0400390625,4.375,0.01953125,3.3125,0.0390625,3.3125,0.515625,4.90625,0.0,0.0,0.0,0.0,0.296875,4.40625,0.0625,4.40625,0.03125,4.40625,0.015625,4.40625,0.015625,4.40625,0.515625,4.40625,3.96875,4.40625,3.953125,4.40625,0.015625,4.40625,110687,535303,5881045,9436,78720,0,26440,165784,1075,9331,1568139876,1568074534,255,2,23,0.6328125,-0.15625,0.7109375,0.2578125,0.0,0.0,0.0,0.375,0.375,0.25,-3.75,-0.375,-0.375,74,77,80,50,77,96,112,53,104,93,42400,5600,17100,9100,17900,24300,1300,12500,-16100,15900,1282,46,39.0,159,6,0,46,34.5,159,2,1,0.046875,-3.125,1.984375,0.375,1.9375,-3.125,0.0,0.0,15,135786,135728,-0.0078125,4.0,24.5,165,0,-0.0078125,4.0,24.5,165,0,0.0,3.96875,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,4.0,25.0,165,0,-0.0078125,4.0,25.0,165,0,-0.0078125,4.0,25.5,165,0,-0.0078125,4.0,25.5,165,0,242,14264,16818,5496003
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.0400390625,4.375,0.02001953125,3.3125,0.03125,3.3125,0.609375,4.90625,0.0,0.125,0.0,0.0,0.328125,4.375,0.078125,4.375,0.0625,4.375,0.015625,4.375,0.03125,4.375,0.546875,4.375,3.96875,4.375,3.96875,4.375,0.015625,4.375,110696,535363,5881675,9437,78692,0,26452,165784,1075,9332,1568139883,1568074534,255,2,23,0.625,-0.1640625,0.7109375,0.25,0.0,0.0,0.0,0.25,0.25,0.25,-3.75,-0.5,-0.5,74,80,80,50,77,96,112,53,101,93,42400,5600,16200,8200,17200,23600,1300,12500,-16100,15900,1270,46,39.0,166,6,0,46,34.5,166,2,1,0.046875,-3.125,1.9375,3.0625,1.9375,-3.125,0.0,0.0,15,135786,135728,0.0,4.0,24.5,165,0,-0.0078125,4.0,24.5,165,0,-0.0078125,3.96875,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,4.0,25.0,165,0,0.0,4.0,25.0,165,0,0.0,4.0,25.5,165,0,-0.0078125,4.0,25.5,165,0,265,14271,17736,5496584
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.025390625,4.375,0.01953125,3.3125,0.0234375,3.3125,0.609375,4.90625,0.0,0.0,0.0,0.0,0.328125,4.375,0.0625,4.375,0.0625,4.375,0.015625,4.375,0.03125,4.375,0.5625,4.375,3.96875,4.375,3.96875,4.375,0.015625,4.375,110705,535413,5882316,9437,78692,0,26460,165784,1076,9333,1568139890,1568074534,255,2,23,0.6328125,-0.15625,0.7109375,0.2578125,0.0,0.0,-0.0078125,0.0,0.0,-1.75,-3.75,-0.375,-0.375,74,80,80,50,77,96,112,53,101,93,42400,5600,16700,8700,18500,24900,1300,12500,-16100,15900,1305,46,39.0,173,6,0,46,34.5,173,2,1,0.046875,-3.125,1.9375,3.0625,1.9375,-3.125,0.0,0.0,15,135786,135728,0.0,4.0,25.0,165,0,-0.0078125,4.0,24.5,165,0,0.0,3.96875,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,4.0,25.0,165,0,0.0,4.0,25.0,165,0,-0.0078125,4.0,25.5,165,0,-0.0078125,4.0,25.5,165,0,285,14276,18516,5497062
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.03955078125,4.375,0.02001953125,3.3125,0.03125,3.3125,0.5546875,4.90625,0.0,0.0,0.0,0.0,0.3125,4.40625,0.0625,4.375,0.046875,4.375,0.015625,4.375,0.015625,4.40625,0.53125,4.40625,3.96875,4.375,3.953125,4.375,0.015625,4.375,110727,535517,5883587,9440,78720,0,26400,165784,1076,9335,1568139904,1568074534,255,2,23,0.6171875,-0.15625,0.7265625,0.25,-0.0078125,-0.0078125,-0.0078125,-0.125,-0.125,-1.75,-3.75,-0.5,-0.5,72,80,80,50,77,96,112,53,101,91,42400,5600,16600,8600,18500,23300,1300,12500,-16100,15900,1256,46,43.5,7,6,0,46,41.0,7,2,1,0.0234375,-1.4375,0.0546875,-3.1875,0.0546875,3.125,0.0,0.0,15,135786,135728,0.0,4.0,25.0,165,0,-0.0078125,4.0,24.5,165,0,-0.0078125,3.96875,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,4.0,25.0,165,0,0.0,4.0,25.0,165,0,0.0,4.0,25.5,165,0,-0.0078125,4.0,25.5,165,0,301,14289,19182,5499850
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.025390625,4.375,0.01953125,3.3125,0.03125,3.3125,0.5625,4.90625,0.0,0.0,0.0,0.0,0.3125,4.40625,0.0625,4.375,0.046875,4.375,0.015625,4.375,0.015625,4.40625,0.53125,4.40625,3.96875,4.375,3.953125,4.375,0.015625,4.375,110735,535573,5884222,9441,78720,0,26400,165784,1076,9336,1568139911,1568074534,255,2,23,0.609375,-0.15625,0.7265625,0.25,0.0,0.0,0.0,0.25,0.25,0.375,-3.625,-0.625,-0.625,72,80,80,50,77,96,115,50,101,91,42400,5600,16800,7200,17200,23600,1300,12500,-16100,15900,1068,46,43.5,14,6,0,46,41.0,14,2,1,0.046875,-3.125,0.0234375,-1.6875,1.9375,-3.125,0.0,0.0,15,135786,135728,0.0,4.0,25.0,165,0,-0.0078125,4.0,24.5,165,0,-0.0078125,3.96875,24.5,165,0,-0.0078125,4.0,24.0,165,0,-0.0078125,4.0,25.0,165,0,0.0,4.0,25.5,165,0,0.0,4.0,25.5,165,0,-0.0078125,4.0,25.5,165,0,304,14290,19290,5500122
2,1,3,204,50000,2,1,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,5.5,0.025390625,4.34375,0.02001953125,3.3125,0.03125,3.3125,0.609375,4.90625,0.0,0.0,0.0,0.0,0.375,4.375,0.03125,4.375,0.046875,4.34375,0.046875,4.34375,0.015625,4.375,0.5625,4.375,3.96875,4.34375,3.953125,4.34375,0.015625,4.34375,110779,535791,5886758,9443,78692,0,26432,165784,1077,9340,1568139939,1568074534,255,2,23,0.609375,-0.140625,0.734375,0.234375,0.0,-0.0078125,0.0078125,1.5,-0.5,1.875,-4.125,-0.5,-0.5,72,80,72,47,77,96,115,47,104,93,42400,5600,16600,7000,14400,24000,1300,12500,-16100,15900,1075,46,43.5,42,6,0,46,41.0,42,2,1,0.046875,-3.125,0.0546875,1.625,0.0546875,3.125,0.0,0.0,15,135786,135728,-0.0078125,4.0,25.0,165,0,-0.0078125,4.0,24.5,165,0,-0.0078125,3.96875,25.0,165,0,-0.0078125,4.0,24.5,165,0,0.0,4.0,25.5,165,0,0.0,4.0,25.5,165,0,0.0,4.0,26.0,165,0,-0.0078125,4.0,26.0,165,0,362,14315,21618,5502295
2,1,3,204,50000,2,1,7.0,7.0,6.0,11.5,-7.0,-18.5,51.5,-24.5,1.5,-14.0,0.02392578125,4.0,0.02001953125,3.3125,0.03125,3.28125,0.609375,4.875,0.0,0.0,0.0,0.0,0.296875,4.03125,0.421875,4.03125,0.3125,4.03125,0.25,4.03125,1.28125,4.0625,0.0625,4.0625,0.203125,4.03125,0.265625,4.03125,0.015625,4.03125,246793,1158119,12768849,19460,75316,0,29328,160440,2382,20267,1568216428,1568074534,554,2,23,0.734375,-0.03125,-0.21875,0.6328125,0.0,-0.0078125,0.0,1.75,-0.25,1.125,3.125,1.375,-0.625,139,74,93,123,50,83,39,80,83,80,96300,9900,36500,26900,8200,-17400,1300,12500,-16100,15900,-1300,110,0.0,31,6,0,238,3.5,31,2,1,1.9375,2.9375,1.9375,2.875,0.0546875,3.0625,0.0,0.0,15,135786,135728,0.234375,3.96875,12.5,245,2,0.234375,3.96875,12.5,245,2,0.2109375,3.96875,12.0,245,2,0.234375,3.96875,12.5,245,2,0.265625,3.96875,11.0,245,2,0.4296875,3.96875,11.0,245,2,0.46875,3.96875,11.0,245,2,-0.0078125,3.96875,11.5,197,2,1460,29266,66739,11571828
2,1,3,204,50000,2,1,32.5,32.0,32.0,36.5,28.0,32.0,7.0,20.0,24.5,4.5,0.025390625,3.875,0.02001953125,3.3125,0.03125,3.3125,0.5703125,4.90625,0.0,0.0,0.0,0.0,0.015625,3.90625,0.15625,3.90625,0.140625,3.90625,0.0,3.90625,0.078125,3.90625,0.09375,3.90625,0.046875,3.90625,0.125,3.90625,0.015625,3.90625,257593,1210076,13343094,20276,74952,0,29600,160000,2476,21178,1568222805,1568074534,579,2,23,0.640625,-0.1328125,-0.015625,0.75,0.0,0.0,0.0,0.25,0.25,0.375,0.375,1.375,-0.625,83,58,123,83,83,72,85,110,72,77,99900,10300,37100,30700,-10900,300,1300,12500,-16100,15900,674,110,21.0,108,6,0,110,38.5,108,2,1,0.03125,-1.875,0.046875,-3.125,0.0546875,3.125,0.0,0.0,15,135786,135728,-0.03125,3.90625,22.5,245,2,-0.046875,3.90625,22.0,245,2,-0.03125,3.90625,22.0,245,2,-0.0546875,3.90625,22.0,245,2,-0.0703125,3.90625,21.0,245,2,-0.078125,3.90625,21.0,245,2,-0.0703125,3.90625,21.5,245,2,-0.0078125,3.96875,22.0,197,2,2163,30887,95614,12103783
2,1,3,204,50000,2,1,32.0,32.0,32.0,36.0,26.5,30.5,6.5,18.5,24.5,5.0,0.025390625,3.90625,0.02001953125,3.3125,0.0390625,3.3125,0.515625,4.90625,0.0,0.0,0.0,0.0,0.015625,3.90625,0.171875,3.90625,0.140625,3.90625,0.015625,3.90625,0.140625,3.90625,0.09375,3.90625,0.046875,3.90625,0.125,3.90625,0.015625,3.90625,257625,1210250,13344986,20301,75000,0,29556,160000,2476,21181,1568222826,1568074534,579,2,23,0.65625,-0.09375,0.0234375,0.7421875,-0.0078125,0.0,-0.015625,-1.75,0.25,-1.625,0.375,1.625,-0.375,99,131,126,83,80,72,88,115,72,77,99900,10300,37300,30900,-9500,100,1300,12500,-16100,15900,1102,110,21.0,129,6,0,110,38.5,129,2,1,1.984375,0.25,1.9375,3.0625,0.0546875,3.125,0.0,0.0,15,135786,135728,-0.015625,3.90625,22.5,245,2,-0.0234375,3.90625,22.0,245,2,-0.015625,3.90625,22.0,245,2,-0.0390625,3.90625,22.0,245,2,-0.046875,3.9375,21.0,245,2,-0.046875,3.9375,21.0,245,2,-0.0390625,3.90625,21.5,245,2,-0.0078125,3.96875,22.0,197,2,2179,30900,96250,12105075
